2020-03-03,California,USA,2020-03-03 22:00:00 * 1 case is presumptive,26,0,2
2020-03-03,Washington,USA,2020-03-03 20:00:00 * 2 cases are presumptive,27,9,1
2020-03-03,Illinois,USA,2020-03-02 18:30:00 * 2 cases are presumptive,4,0,2
2020-03-03,Arizona,USA,2020-03-03 22:00:00,2,0,1
2020-03-03,Massachusetts,USA,2020-03-03 03:00:00,2,0,0
2020-03-03,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-03-03,Oregon,USA,2020-03-02 18:30:00 * 2 cases are presumptive,3,0,0
2020-03-03,Rhode Island,USA,2020-03-02 22:00:00 * 1 case is presumptive,2,0,0
2020-03-03,New York,USA,2020-03-03 19:00:00,2,0,0
2020-03-03,Florida,USA,2020-03-03 17:52:00 * 3 cases are presumptive,3,0,0
2020-03-03,New Hampshire,USA,2020-03-04 03:00:00 * 1 case is presumptive,2,0,0
2020-03-03,Georgia,USA,2020-03-03 03:00:00,2,0,0
2020-03-03,North Carolina,USA,2020-03-03 21:00:00,1,0,0
2020-03-04,Unknown location US,USA,2020-03-02 17:00:00 * all are repatriated cases,48,0,0
2020-03-04,California,USA,2020-03-05 00:00:00,36,1,2
2020-03-04,Washington,USA,2020-03-04 19:30:00 * CTY: Snohomish 8; King 31,39,10,1
2020-03-04,Illinois,USA,2020-03-02 18:30:00 * CTY: Chicago 2; Cook 2,4,0,2
2020-03-04,Texas,USA,2020-03-05 00:00:00 * CTY: Fort Bend 1; presumptive confirmed case,1,0,0
2020-03-04,Arizona,USA,2020-03-03 22:00:00 * CTY: Tempe 1; Maricopa 1,2,0,1
2020-03-04,Massachusetts,USA,2020-03-03 03:00:00 * CTY: Boston 1; Norfolk 1,2,0,0
2020-03-04,Wisconsin,USA,2020-02-05 21:53:00 * CTY: Dane 1,1,0,0
2020-03-04,Oregon,USA,2020-03-02 18:30:00 * CTY: Washington 3,3,0,0
2020-03-04,Rhode Island,USA,2020-03-02 22:00:00 * CTY: Providence 2,2,0,0
2020-03-04,New York,USA,2020-03-04 21:00:00 * CTY: NYC 1; Westchester 10,11,0,0
2020-03-04,Florida,USA,2020-03-03 17:52:00 * CTY: Sarasota 1; Hillsborough 2,3,0,0
2020-03-04,New Hampshire,USA,2020-03-04 03:00:00 * CNTY: Crafton 2,2,0,0
2020-03-04,Georgia,USA,2020-03-03 03:00:00 * CTY: Fulton 2,2,0,0
2020-03-04,North Carolina,USA,2020-03-03 21:00:00 * CTY: Wake 1,1,0,0
2020-03-04,New Jersey,USA,2020-03-05 02:00:00 * CTY: Bergen 1,1,0,0
2020-03-05,Unknown location US,USA,2020-03-02 17:00:00 * all are repatriated cases,48,0,0
2020-03-05,California,USA,2020-03-05 23:30:00,49,1,2
2020-03-05,Washington,USA,2020-03-05 20:00:00 * CTY: Snohomish 18; King 51; Grant 1; Five Florida residents,75,11,1
2020-03-05,Illinois,USA,2020-03-05 19:00:00 * CTY: Chicago 3; Cook 2,5,0,2
2020-03-05,Texas,USA,2020-03-05 21:45:00 * CTY: Fort Bend 1; Harris 2; 1 presumptive confirmed case,3,0,0
2020-03-05,Arizona,USA,2020-03-03 22:00:00 * CTY: Tempe 1; Maricopa 1,2,0,1
2020-03-05,Massachusetts,USA,2020-03-06 03:00:00 * CTY: Boston 1; Norfolk 1; Middlesex 1; Plymouth 1,4,0,0
2020-03-05,Wisconsin,USA,2020-02-05 21:53:00 * CTY: Dane 1,1,0,0
2020-03-05,Oregon,USA,2020-03-02 18:30:00 * CTY: Washington 3,3,0,0
2020-03-05,Rhode Island,USA,2020-03-02 22:00:00 * CTY: Providence 2,2,0,0
2020-03-05,New York,USA,2020-03-05 19:00:00 * CTY: NYC 3; Westchester 18; Nassau 1,22,0,0
2020-03-05,Florida,USA,2020-03-05 17:00:00 * CTY: Sarasota 1; Hillsborough 2; Santa Rosa 1,4,0,0
2020-03-05,New Hampshire,USA,2020-03-04 03:00:00 * CNTY: Crafton 2,2,0,0
2020-03-05,Georgia,USA,2020-03-03 03:00:00 * CTY: Fulton 2,2,0,0
2020-03-05,North Carolina,USA,2020-03-03 21:00:00 * CTY: Wake 1,1,0,0
2020-03-05,New Jersey,USA,2020-03-05 21:45:00 * CTY: Bergen 2,2,0,0
2020-03-05,Tennessee,USA,2020-03-05 15:00:00 * CTY: Williamson 1,1,0,0
2020-03-05,Nevada,USA,2020-03-05 17:00:00 * CTY: Clark 1; presumptively positive,1,0,0
2020-03-05,Colorado,USA,2020-03-06 03:00:00 * CTY: Denver 1; Summit 1,2,0,0
2020-03-05,Maryland,USA,2020-03-05 23:30:00,3,0,0
2020-03-06,Diamond Princess,USA,2020-03-02 17:00:00,45,0,0
2020-03-06,Wuhan Evacuee,USA,2020-03-02 17:00:00,3,0,0
2020-03-06,Washington,USA,2020-03-07 03:00:00 * CTY: Snohomish 19; King 59; Grant 1; Five Florida residents; Jefferson 1; Pierce 1,86,14,1
